堤　裕貴, (オ), 左打ち, 1試合, 打率0.000, 1打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
西野　真弘, (オ), 左打ち, 143試合, 打率0.264, 610打席, 142安打, 2本塁打, 33打点, 55三振, 長打率0.331
比嘉　幹貴, (オ), 右打ち, 16試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
平野　佳寿, (オ), 右打ち, 58試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
ミッシュ, (オ), 右打ち, 3試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
宮_　祐樹, (オ), 右打ち, 23試合, 打率0.238, 49打席, 10安打, 0本塁打, 0打点, 8三振, 長打率0.262
モレル, (オ), 右打ち, 94試合, 打率0.244, 348打席, 75安打, 8本塁打, 38打点, 88三振, 長打率0.364
山崎　勝己, (オ), 右打ち, 43試合, 打率0.152, 80打席, 10安打, 0本塁打, 0打点, 16三振, 長打率0.167
山_　福也, (オ), 左打ち, 17試合, 打率0.000, 2打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
吉田　一将, (オ), 左打ち, 54試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
吉田　一将, (オ), 左打ち, 54試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
安部　友裕, (広), 左打ち, 115試合, 打率0.282, 292打席, 73安打, 6本塁打, 33打点, 64三振, 長打率0.429
安部　友裕, (広), 左打ち, 115試合, 打率0.282, 292打席, 73安打, 6本塁打, 33打点, 64三振, 長打率0.429
安部　友裕, (広), 左打ち, 115試合, 打率0.282, 292打席, 73安打, 6本塁打, 33打点, 64三振, 長打率0.429
安部　友裕, (広), 左打ち, 115試合, 打率0.282, 292打席, 73安打, 6本塁打, 33打点, 64三振, 長打率0.429
安部　友裕, (広), 左打ち, 115試合, 打率0.282, 292打席, 73安打, 6本塁打, 33打点, 64三振, 長打率0.429
飯田　哲矢, (広), 左打ち, 2試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
一岡　竜司, (広), 右打ち, 27試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
一岡　竜司, (広), 右打ち, 27試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
上本　崇司, (広), 両打ち, 7試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
江草　仁貴, (広), 左打ち, 8試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
江草　仁貴, (広), 左打ち, 8試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
江草　仁貴, (広), 左打ち, 8試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
大瀬良　大地, (広), 右打ち, 17試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
岡田　明丈, (広), 左打ち, 18試合, 打率0.074, 29打席, 2安打, 0本塁打, 0打点, 13三振, 長打率0.074
九里　亜蓮, (広), 右打ち, 27試合, 打率0.056, 21打席, 1安打, 0本塁打, 0打点, 11三振, 長打率0.056
九里　亜蓮, (広), 右打ち, 27試合, 打率0.056, 21打席, 1安打, 0本塁打, 0打点, 11三振, 長打率0.056
佐藤　祥万, (広), 左打ち, 2試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
ジョンソン, (広), 左打ち, 26試合, 打率0.109, 66打席, 6安打, 0本塁打, 0打点, 20三振, 長打率0.127
ジョンソン, (広), 左打ち, 26試合, 打率0.109, 66打席, 6安打, 0本塁打, 0打点, 20三振, 長打率0.127
ジョンソン, (広), 左打ち, 26試合, 打率0.109, 66打席, 6安打, 0本塁打, 0打点, 20三振, 長打率0.127
ジョンソン, (広), 左打ち, 26試合, 打率0.109, 66打席, 6安打, 0本塁打, 0打点, 20三振, 長打率0.127
庄司　隼人, (広), 左打ち, 3試合, 打率0.000, 2打席, 0安打, 0本塁打, 0打点, 1三振, 長打率0.000
白濱　裕太, (広), 右打ち, 1試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
梵　英心, (広), 右打ち, 7試合, 打率0.000, 12打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
田中　広輔, (広), 左打ち, 143試合, 打率0.265, 679打席, 154安打, 13本塁打, 39打点, 119三振, 長打率0.372
中_　翔太, (広), 右打ち, 61試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
中_　翔太, (広), 右打ち, 61試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
中_　翔太, (広), 右打ち, 61試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
中村　恭平, (広), 左打ち, 8試合, 打率0.100, 10打席, 1安打, 0本塁打, 0打点, 6三振, 長打率0.100
土生　翔平, (広), 左打ち, 5試合, 打率0.125, 9打席, 1安打, 0本塁打, 0打点, 1三振, 長打率0.125
久本　祐一, (広), 左打ち, 1試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
福井　優也, (広), 右打ち, 13試合, 打率0.077, 27打席, 2安打, 0本塁打, 0打点, 16三振, 長打率0.115
福井　優也, (広), 右打ち, 13試合, 打率0.077, 27打席, 2安打, 0本塁打, 0打点, 16三振, 長打率0.115
福井　優也, (広), 右打ち, 13試合, 打率0.077, 27打席, 2安打, 0本塁打, 0打点, 16三振, 長打率0.115
福井　優也, (広), 右打ち, 13試合, 打率0.077, 27打席, 2安打, 0本塁打, 0打点, 16三振, 長打率0.115
福井　優也, (広), 右打ち, 13試合, 打率0.077, 27打席, 2安打, 0本塁打, 0打点, 16三振, 長打率0.115
ヘーゲンズ, (広), 右打ち, 50試合, 打率0.143, 14打席, 2安打, 0本塁打, 0打点, 2三振, 長打率0.143
塹江　敦哉, (広), 左打ち, 3試合, 打率0.000, 2打席, 0安打, 0本塁打, 0打点, 1三振, 長打率0.000
薮田　和樹, (広), 右打ち, 16試合, 打率0.167, 7打席, 1安打, 0本塁打, 0打点, 3三振, 長打率0.167
薮田　和樹, (広), 右打ち, 16試合, 打率0.167, 7打席, 1安打, 0本塁打, 0打点, 3三振, 長打率0.167
今村　信貴, (巨), 左打ち, 16試合, 打率0.091, 24打席, 2安打, 0本塁打, 0打点, 9三振, 長打率0.091
内海　哲也, (巨), 左打ち, 18試合, 打率0.036, 35打席, 1安打, 0本塁打, 0打点, 18三振, 長打率0.036
岡本　和真, (巨), 右打ち, 3試合, 打率0.100, 10打席, 1安打, 0本塁打, 0打点, 2三振, 長打率0.200
ガルシア, (巨), 右打ち, 4試合, 打率0.000, 7打席, 0安打, 0本塁打, 0打点, 3三振, 長打率0.000
加藤　健, (巨), 右打ち, 2試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
加藤　健, (巨), 右打ち, 2試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
加藤　健, (巨), 右打ち, 2試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
加藤　健, (巨), 右打ち, 2試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
北　篤, (巨), 左打ち, 3試合, 打率0.200, 7打席, 1安打, 0本塁打, 0打点, 3三振, 長打率0.200
公文　克彦, (巨), 左打ち, 12試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
小林　誠司, (巨), 右打ち, 129試合, 打率0.204, 458打席, 81安打, 4本塁打, 35打点, 76三振, 長打率0.269
澤村　拓一, (巨), 右打ち, 63試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
澤村　拓一, (巨), 右打ち, 63試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
澤村　拓一, (巨), 右打ち, 63試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
高木　勇人, (巨), 右打ち, 25試合, 打率0.034, 36打席, 1安打, 0本塁打, 0打点, 16三振, 長打率0.069
高木　勇人, (巨), 右打ち, 25試合, 打率0.034, 36打席, 1安打, 0本塁打, 0打点, 16三振, 長打率0.069
田原　誠次, (巨), 左打ち, 64試合, 打率0.000, 1打席, 0安打, 0本塁打, 0打点, 1三振, 長打率0.000
辻　東倫, (巨), 左打ち, 15試合, 打率0.176, 40打席, 6安打, 0本塁打, 0打点, 12三振, 長打率0.235
辻　東倫, (巨), 左打ち, 15試合, 打率0.176, 40打席, 6安打, 0本塁打, 0打点, 12三振, 長打率0.235
辻　東倫, (巨), 左打ち, 15試合, 打率0.176, 40打席, 6安打, 0本塁打, 0打点, 12三振, 長打率0.235
辻　東倫, (巨), 左打ち, 15試合, 打率0.176, 40打席, 6安打, 0本塁打, 0打点, 12三振, 長打率0.235
辻　東倫, (巨), 左打ち, 15試合, 打率0.176, 40打席, 6安打, 0本塁打, 0打点, 12三振, 長打率0.235
辻　東倫, (巨), 左打ち, 15試合, 打率0.176, 40打席, 6安打, 0本塁打, 0打点, 12三振, 長打率0.235
戸根　千明, (巨), 左打ち, 42試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
中川　皓太, (巨), 左打ち, 2試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
中川　皓太, (巨), 左打ち, 2試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
長谷川　潤, (巨), 右打ち, 3試合, 打率0.000, 1打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
ポレダ, (巨), 左打ち, 5試合, 打率0.000, 9打席, 0安打, 0本塁打, 0打点, 8三振, 長打率0.000
ポレダ, (巨), 左打ち, 5試合, 打率0.000, 9打席, 0安打, 0本塁打, 0打点, 8三振, 長打率0.000
ポレダ, (巨), 左打ち, 5試合, 打率0.000, 9打席, 0安打, 0本塁打, 0打点, 8三振, 長打率0.000
マシソン, (巨), 右打ち, 70試合, 打率0.000, 2打席, 0安打, 0本塁打, 0打点, 2三振, 長打率0.000
メンドーサ, (巨), 右打ち, 3試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
メンドーサ, (巨), 右打ち, 3試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
山口　鉄也, (巨), 左打ち, 63試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
脇谷　亮太, (巨), 左打ち, 54試合, 打率0.157, 115打席, 17安打, 1本塁打, 7打点, 18三振, 長打率0.231
脇谷　亮太, (巨), 左打ち, 54試合, 打率0.157, 115打席, 17安打, 1本塁打, 7打点, 18三振, 長打率0.231
井納　翔一, (デ), 右打ち, 23試合, 打率0.150, 48打席, 6安打, 0本塁打, 0打点, 14三振, 長打率0.175
今永　昇太, (デ), 左打ち, 22試合, 打率0.139, 43打席, 5安打, 0本塁打, 1打点, 13三振, 長打率0.139
大原　慎司, (デ), 左打ち, 16試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
長田　秀一郎, (デ), 右打ち, 6試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
加賀　繁, (デ), 右打ち, 26試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
加賀　繁, (デ), 右打ち, 26試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
加賀　繁, (デ), 右打ち, 26試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
国吉　佑樹, (デ), 右打ち, 1試合, 打率0.000, 1打席, 0安打, 0本塁打, 0打点, 1三振, 長打率0.000
熊原　健人, (デ), 左打ち, 18試合, 打率0.000, 5打席, 0安打, 0本塁打, 0打点, 3三振, 長打率0.000
熊原　健人, (デ), 左打ち, 18試合, 打率0.000, 5打席, 0安打, 0本塁打, 0打点, 3三振, 長打率0.000
小杉　陽太, (デ), 右打ち, 20試合, 打率0.000, 1打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
小林　寛, (デ), 右打ち, 1試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
小林　寛, (デ), 右打ち, 1試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
小林　寛, (デ), 右打ち, 1試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
小林　寛, (デ), 右打ち, 1試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
小林　寛, (デ), 右打ち, 1試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
白根　尚貴, (デ), 右打ち, 3試合, 打率0.000, 4打席, 0安打, 0本塁打, 0打点, 1三振, 長打率0.000
須田　幸太, (デ), 右打ち, 62試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
須田　幸太, (デ), 右打ち, 62試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
西森　将司, (デ), 両打ち, 6試合, 打率0.000, 3打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
野川　拓斗, (デ), 左打ち, 6試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
平田　真吾, (デ), 右打ち, 4試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
平田　真吾, (デ), 右打ち, 4試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
福地　元春, (デ), 左打ち, 6試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
藤岡　好明, (デ), 左打ち, 9試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
松本　啓二朗, (デ), 左打ち, 11試合, 打率0.154, 14打席, 2安打, 0本塁打, 0打点, 0三振, 長打率0.154
松本　啓二朗, (デ), 左打ち, 11試合, 打率0.154, 14打席, 2安打, 0本塁打, 0打点, 0三振, 長打率0.154
松本　啓二朗, (デ), 左打ち, 11試合, 打率0.154, 14打席, 2安打, 0本塁打, 0打点, 0三振, 長打率0.154
松本　啓二朗, (デ), 左打ち, 11試合, 打率0.154, 14打席, 2安打, 0本塁打, 0打点, 0三振, 長打率0.154
三上　朋也, (デ), 右打ち, 59試合, 打率0.000, 1打席, 0安打, 0本塁打, 0打点, 1三振, 長打率0.000
三嶋　一輝, (デ), 両打ち, 4試合, 打率0.000, 8打席, 0安打, 0本塁打, 0打点, 5三振, 長打率0.000
モスコーソ, (デ), 右打ち, 13試合, 打率0.071, 23打席, 1安打, 0本塁打, 0打点, 7三振, 長打率0.071
モスコーソ, (デ), 右打ち, 13試合, 打率0.071, 23打席, 1安打, 0本塁打, 0打点, 7三振, 長打率0.071
山_　康晃, (デ), 右打ち, 59試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
ロペス, (デ), 右打ち, 123試合, 打率0.263, 518打席, 127安打, 34本塁打, 95打点, 75三振, 長打率0.534
青柳　晃洋, (神), 右打ち, 13試合, 打率0.118, 19打席, 2安打, 0本塁打, 0打点, 9三振, 長打率0.176
秋山　拓巳, (神), 左打ち, 8試合, 打率1.000, 3打席, 2安打, 0本塁打, 0打点, 0三振, 長打率1.000
石崎　剛, (神), 右打ち, 10試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
伊藤　隼太, (神), 左打ち, 29試合, 打率0.245, 54打席, 13安打, 1本塁打, 4打点, 11三振, 長打率0.340
伊藤　隼太, (神), 左打ち, 29試合, 打率0.245, 54打席, 13安打, 1本塁打, 4打点, 11三振, 長打率0.340
伊藤　隼太, (神), 左打ち, 29試合, 打率0.245, 54打席, 13安打, 1本塁打, 4打点, 11三振, 長打率0.340
伊藤　隼太, (神), 左打ち, 29試合, 打率0.245, 54打席, 13安打, 1本塁打, 4打点, 11三振, 長打率0.340
伊藤　隼太, (神), 左打ち, 29試合, 打率0.245, 54打席, 13安打, 1本塁打, 4打点, 11三振, 長打率0.340
植田　海, (神), 両打ち, 1試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
上本　博紀, (神), 右打ち, 45試合, 打率0.257, 113打席, 26安打, 2本塁打, 8打点, 14三振, 長打率0.386
榎田　大樹, (神), 左打ち, 35試合, 打率0.000, 1打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
緒方　凌介, (神), 左打ち, 21試合, 打率0.167, 25打席, 4安打, 0本塁打, 0打点, 6三振, 長打率0.208
緒方　凌介, (神), 左打ち, 21試合, 打率0.167, 25打席, 4安打, 0本塁打, 0打点, 6三振, 長打率0.208
緒方　凌介, (神), 左打ち, 21試合, 打率0.167, 25打席, 4安打, 0本塁打, 0打点, 6三振, 長打率0.208
サターホワイト, (神), 右打ち, 20試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
歳内　宏明, (神), 右打ち, 9試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
歳内　宏明, (神), 右打ち, 9試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
柴田　講平, (神), 左打ち, 10試合, 打率0.214, 17打席, 3安打, 0本塁打, 0打点, 3三振, 長打率0.286
島本　浩也, (神), 左打ち, 23試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
俊介, (神), 右打ち, 41試合, 打率0.186, 56打席, 8安打, 0本塁打, 2打点, 12三振, 長打率0.233
俊介, (神), 右打ち, 41試合, 打率0.186, 56打席, 8安打, 0本塁打, 2打点, 12三振, 長打率0.233
高宮　和也, (神), 左打ち, 16試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
筒井　和也, (神), 右打ち, 1試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
鶴　直人, (神), 左打ち, 2試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
鶴　直人, (神), 左打ち, 2試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
ドリス, (神), 右打ち, 34試合, 打率0.000, 1打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
西岡　剛, (神), 両打ち, 55試合, 打率0.295, 205打席, 56安打, 0本塁打, 15打点, 25三振, 長打率0.342
藤川　球児, (神), 左打ち, 43試合, 打率0.000, 8打席, 0安打, 0本塁打, 0打点, 6三振, 長打率0.000
藤川　球児, (神), 左打ち, 43試合, 打率0.000, 8打席, 0安打, 0本塁打, 0打点, 6三振, 長打率0.000
松田　遼馬, (神), 右打ち, 22試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
松田　遼馬, (神), 右打ち, 22試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
松田　遼馬, (神), 右打ち, 22試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
松田　遼馬, (神), 右打ち, 22試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
松田　遼馬, (神), 右打ち, 22試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
望月　惇志, (神), 右打ち, 1試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
森越　祐人, (神), 右打ち, 2試合, 打率0.000, 1打席, 0安打, 0本塁打, 0打点, 1三振, 長打率0.000
山本　翔也, (神), 左打ち, 6試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
山本　翔也, (神), 左打ち, 6試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
横山　雄哉, (神), 左打ち, 3試合, 打率0.167, 7打席, 1安打, 0本塁打, 0打点, 4三振, 長打率0.333
新垣　渚, (ヤ), 右打ち, 6試合, 打率0.000, 7打席, 0安打, 0本塁打, 0打点, 6三振, 長打率0.000
新垣　渚, (ヤ), 右打ち, 6試合, 打率0.000, 7打席, 0安打, 0本塁打, 0打点, 6三振, 長打率0.000
新垣　渚, (ヤ), 右打ち, 6試合, 打率0.000, 7打席, 0安打, 0本塁打, 0打点, 6三振, 長打率0.000
石川　雅規, (ヤ), 左打ち, 20試合, 打率0.029, 39打席, 1安打, 0本塁打, 0打点, 12三振, 長打率0.029
井野　卓, (ヤ), 右打ち, 2試合, 打率0.000, 1打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
井野　卓, (ヤ), 右打ち, 2試合, 打率0.000, 1打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
岩橋　慶侍, (ヤ), 左打ち, 14試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
オンドルセク, (ヤ), 右打ち, 30試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
オンドルセク, (ヤ), 右打ち, 30試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
オンドルセク, (ヤ), 右打ち, 30試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
オンドルセク, (ヤ), 右打ち, 30試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
奥村　展征, (ヤ), 左打ち, 4試合, 打率0.000, 8打席, 0安打, 0本塁打, 0打点, 2三振, 長打率0.000
木谷　良平, (ヤ), 右打ち, 1試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
木谷　良平, (ヤ), 右打ち, 1試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
近藤　一樹, (ヤ), 右打ち, 8試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
杉浦　稔大, (ヤ), 右打ち, 17試合, 打率0.091, 16打席, 1安打, 0本塁打, 0打点, 7三振, 長打率0.091
杉浦　稔大, (ヤ), 右打ち, 17試合, 打率0.091, 16打席, 1安打, 0本塁打, 0打点, 7三振, 長打率0.091
杉浦　稔大, (ヤ), 右打ち, 17試合, 打率0.091, 16打席, 1安打, 0本塁打, 0打点, 7三振, 長打率0.091
竹下　真吾, (ヤ), 左打ち, 1試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
館山　昌平, (ヤ), 右打ち, 10試合, 打率0.000, 14打席, 0安打, 0本塁打, 0打点, 6三振, 長打率0.000
デイビーズ, (ヤ), 右打ち, 15試合, 打率0.100, 24打席, 2安打, 0本塁打, 0打点, 12三振, 長打率0.100
デイビーズ, (ヤ), 右打ち, 15試合, 打率0.100, 24打席, 2安打, 0本塁打, 0打点, 12三振, 長打率0.100
徳山　武陽, (ヤ), 両打ち, 3試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
土肥　寛昌, (ヤ), 両打ち, 4試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
中島　彰吾, (ヤ), 右打ち, 3試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
中島　彰吾, (ヤ), 右打ち, 3試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
中島　彰吾, (ヤ), 右打ち, 3試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
中島　彰吾, (ヤ), 右打ち, 3試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
中島　彰吾, (ヤ), 右打ち, 3試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
中島　彰吾, (ヤ), 右打ち, 3試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
平井　諒, (ヤ), 右打ち, 33試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
藤井　亮太, (ヤ), 左打ち, 12試合, 打率0.200, 20打席, 4安打, 0本塁打, 0打点, 8三振, 長打率0.250
藤井　亮太, (ヤ), 左打ち, 12試合, 打率0.200, 20打席, 4安打, 0本塁打, 0打点, 8三振, 長打率0.250
藤井　亮太, (ヤ), 左打ち, 12試合, 打率0.200, 20打席, 4安打, 0本塁打, 0打点, 8三振, 長打率0.250
ペレス, (ヤ), 左打ち, 19試合, 打率0.000, 2打席, 0安打, 0本塁打, 0打点, 1三振, 長打率0.000
松井　淳, (ヤ), 左打ち, 2試合, 打率0.333, 5打席, 1安打, 0本塁打, 0打点, 0三振, 長打率0.333
村中　恭兵, (ヤ), 左打ち, 52試合, 打率0.000, 5打席, 0安打, 0本塁打, 0打点, 3三振, 長打率0.000
村中　恭兵, (ヤ), 左打ち, 52試合, 打率0.000, 5打席, 0安打, 0本塁打, 0打点, 3三振, 長打率0.000
八木　亮祐, (ヤ), 左打ち, 1試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
山田　哲人, (ヤ), 右打ち, 133試合, 打率0.304, 590打席, 146安打, 38本塁打, 102打点, 101三振, 長打率0.607
山田　哲人, (ヤ), 右打ち, 133試合, 打率0.304, 590打席, 146安打, 38本塁打, 102打点, 101三振, 長打率0.607
由規, (ヤ), 左打ち, 5試合, 打率0.125, 9打席, 1安打, 0本塁打, 0打点, 3三振, 長打率0.125
赤坂　和幸, (中), 右打ち, 7試合, 打率0.000, 10打席, 0安打, 0本塁打, 0打点, 2三振, 長打率0.000
赤田　龍一郎, (中), 左打ち, 1試合, 打率0.000, 1打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
赤田　龍一郎, (中), 左打ち, 1試合, 打率0.000, 1打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
伊藤　準規, (中), 左打ち, 6試合, 打率0.000, 5打席, 0安打, 0本塁打, 0打点, 4三振, 長打率0.000
伊藤　準規, (中), 左打ち, 6試合, 打率0.000, 5打席, 0安打, 0本塁打, 0打点, 4三振, 長打率0.000
伊藤　準規, (中), 左打ち, 6試合, 打率0.000, 5打席, 0安打, 0本塁打, 0打点, 4三振, 長打率0.000
岩瀬　仁紀, (中), 左打ち, 15試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
岩田　慎司, (中), 左打ち, 1試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
小笠原　慎之介, (中), 左打ち, 15試合, 打率0.176, 17打席, 3安打, 0本塁打, 0打点, 8三振, 長打率0.176
小川　龍也, (中), 左打ち, 44試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
小川　龍也, (中), 左打ち, 44試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
小川　龍也, (中), 左打ち, 44試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
小川　龍也, (中), 左打ち, 44試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
小川　龍也, (中), 左打ち, 44試合, 打率0.000, 0打席, 0安打, 0本塁打, 0打点, 0三振, 長打率0.000
